state,location,so2,no2,rspm,date,season
Karnataka,Bangalore,14.0,29.0,206.0,2014-05-21,Summer
Karnataka,Bangalore,15.0,30.0,178.0,2014-05-24,Summer
Karnataka,Bangalore,13.0,29.0,136.0,2014-05-27,Summer
Karnataka,Bangalore,15.0,30.0,150.0,2014-05-31,Summer
Karnataka,Bangalore,15.0,30.0,251.0,2014-03-06,Summer
Karnataka,Bangalore,11.0,29.0,249.0,2014-07-06,Monsoon
Karnataka,Bangalore,13.0,28.0,144.0,2014-10-06,Monsoon
Karnataka,Bangalore,13.0,29.0,143.0,2014-06-13,Monsoon
Karnataka,Bangalore,13.0,29.0,123.0,2014-06-17,Monsoon
Karnataka,Bangalore,13.0,30.0,239.0,2014-06-21,Monsoon
Karnataka,Bangalore,14.0,28.0,242.0,2014-06-24,Monsoon
Karnataka,Bangalore,13.0,28.0,252.0,2014-06-26,Monsoon
Karnataka,Bangalore,12.0,29.0,174.0,2014-06-28,Monsoon
Karnataka,Bangalore,13.0,29.0,173.0,2014-02-07,Winter
Karnataka,Bangalore,14.0,30.0,161.0,2014-04-07,Summer
Karnataka,Bangalore,13.0,28.0,130.0,2014-07-07,Monsoon
Karnataka,Bangalore,12.0,29.0,107.0,2014-10-07,Monsoon
Karnataka,Bangalore,12.0,28.0,123.0,2014-07-14,Monsoon
Karnataka,Bangalore,14.0,30.0,149.0,2014-07-18,Monsoon
Karnataka,Bangalore,12.0,30.0,68.0,2014-07-23,Monsoon
Karnataka,Bangalore,12.0,28.0,115.0,2014-07-25,Monsoon
Karnataka,Bangalore,12.0,28.0,91.0,2014-04-08,Summer
Karnataka,Bangalore,14.0,30.0,172.0,2014-07-08,Monsoon
Karnataka,Bangalore,13.0,29.0,178.0,2014-11-08,Winter
Karnataka,Bangalore,16.0,30.0,181.0,2014-08-13,Monsoon
Karnataka,Bangalore,16.0,32.0,321.0,2014-08-19,Monsoon
Karnataka,Bangalore,29.0,30.0,99.0,2014-08-27,Monsoon
Karnataka,Bangalore,14.0,31.0,177.0,2014-02-09,Winter
Karnataka,Bangalore,16.0,30.0,173.0,2014-04-09,Summer
Karnataka,Bangalore,14.0,30.0,236.0,2014-05-09,Summer
Karnataka,Bangalore,13.0,28.0,476.0,2014-08-09,Monsoon
Karnataka,Bangalore,15.0,30.0,155.0,2014-12-09,Winter
Karnataka,Bangalore,14.0,30.0,232.0,2014-09-19,Monsoon
Karnataka,Bangalore,15.0,30.0,233.0,2014-09-23,Monsoon
Karnataka,Bangalore,15.0,31.0,296.0,2014-09-27,Monsoon
Karnataka,Bangalore,16.0,31.0,456.0,2014-09-30,Monsoon
Karnataka,Bangalore,15.0,31.0,390.0,2014-10-10,Monsoon
Karnataka,Bangalore,15.0,31.0,638.0,2014-10-14,Monsoon
Karnataka,Bangalore,15.0,32.0,464.0,2014-10-16,Monsoon
Karnataka,Bangalore,18.0,35.0,408.0,2014-10-22,Monsoon
Karnataka,Bangalore,17.0,34.0,359.0,2014-10-23,Monsoon
Karnataka,Bangalore,12.0,27.0,229.0,2014-10-24,Monsoon
Karnataka,Bangalore,11.0,27.0,114.0,2014-10-25,Monsoon
Karnataka,Bangalore,16.0,49.0,464.0,2014-10-31,Monsoon
Karnataka,Bangalore,13.0,62.0,335.0,2014-06-11,Monsoon
Karnataka,Bangalore,13.0,57.0,298.0,2014-11-11,Winter
Karnataka,Bangalore,14.0,68.0,239.0,2014-11-13,Winter
Karnataka,Bangalore,13.0,62.0,356.0,2014-11-15,Winter
Karnataka,Bangalore,13.0,61.0,313.0,2014-11-18,Winter
Karnataka,Bangalore,14.0,52.0,354.0,2014-11-20,Winter
Karnataka,Bangalore,15.0,58.0,362.0,2014-11-22,Winter
Karnataka,Bangalore,32.0,46.0,360.0,2014-11-25,Winter
Karnataka,Bangalore,14.0,60.0,425.0,2014-11-27,Winter
Karnataka,Bangalore,15.0,54.0,367.0,2014-11-29,Winter
Karnataka,Bangalore,13.0,33.0,597.0,2014-04-12,Summer
Karnataka,Bangalore,14.0,33.0,349.0,2014-06-12,Monsoon
Karnataka,Bangalore,15.0,32.0,282.0,2014-12-12,Winter
Karnataka,Bangalore,15.0,27.0,340.0,2014-12-16,Winter
Karnataka,Bangalore,11.0,21.0,288.0,2014-12-18,Winter
Karnataka,Bangalore,11.0,25.0,278.0,2014-12-20,Winter
Karnataka,Bangalore,11.0,24.0,415.0,2014-12-23,Winter
Karnataka,Bangalore,11.0,24.0,370.0,2014-12-27,Winter
Karnataka,Bangalore,7.0,28.0,497.0,2014-12-30,Winter
Karnataka,Bangalore,15.0,30.0,157.0,2014-02-01,Winter
Karnataka,Bangalore,13.0,28.0,165.0,2014-06-01,Monsoon
Karnataka,Bangalore,15.0,29.0,155.0,2014-08-01,Monsoon
Karnataka,Bangalore,13.0,30.0,164.0,2014-01-16,Winter
Karnataka,Bangalore,15.0,30.0,215.0,2014-01-20,Winter
Karnataka,Bangalore,15.0,30.0,289.0,2014-01-22,Winter
Karnataka,Bangalore,13.0,29.0,280.0,2014-01-24,Winter
Karnataka,Bangalore,13.0,30.0,195.0,2014-01-27,Winter
Karnataka,Bangalore,16.0,30.0,365.0,2014-01-29,Winter
Karnataka,Bangalore,13.0,30.0,259.0,2014-03-02,Summer
Karnataka,Bangalore,13.0,29.0,337.0,2014-05-02,Summer
Karnataka,Bangalore,12.0,28.0,224.0,2014-10-02,Monsoon
Karnataka,Bangalore,13.0,30.0,193.0,2014-12-02,Winter
Karnataka,Bangalore,15.0,29.0,278.0,2014-02-17,Winter
Karnataka,Bangalore,15.0,29.0,331.0,2014-02-21,Winter
Karnataka,Bangalore,12.0,29.0,229.0,2014-02-24,Winter
Karnataka,Bangalore,12.0,28.0,238.0,2014-03-03,Summer
Karnataka,Bangalore,14.0,29.0,282.0,2014-05-03,Summer
Karnataka,Bangalore,13.0,30.0,314.0,2014-10-03,Monsoon
Karnataka,Bangalore,15.0,30.0,320.0,2014-12-03,Winter
Karnataka,Bangalore,16.0,30.0,289.0,2014-03-14,Summer
Karnataka,Bangalore,15.0,29.0,186.0,2014-03-17,Summer
Karnataka,Bangalore,15.0,29.0,218.0,2014-03-21,Summer
Karnataka,Bangalore,15.0,29.0,227.0,2014-03-24,Summer
Karnataka,Bangalore,16.0,31.0,191.0,2014-03-26,Summer
Karnataka,Bangalore,18.0,32.0,373.0,2014-03-28,Summer
Karnataka,Bangalore,17.0,32.0,309.0,2014-02-04,Winter
Karnataka,Bangalore,17.0,33.0,303.0,2014-04-04,Summer
Karnataka,Bangalore,13.0,30.0,226.0,2014-07-04,Monsoon
Karnataka,Bangalore,15.0,31.0,255.0,2014-04-15,Summer
Karnataka,Bangalore,16.0,31.0,229.0,2014-04-21,Summer
Karnataka,Bangalore,17.0,31.0,227.0,2014-04-23,Summer
Karnataka,Bangalore,13.0,31.0,227.0,2014-04-25,Summer
Karnataka,Bangalore,15.0,31.0,277.0,2014-04-29,Summer
Karnataka,Bangalore,15.0,30.0,199.0,2014-06-05,Monsoon
Karnataka,Bangalore,15.0,30.0,198.0,2014-08-05,Monsoon
Karnataka,Bangalore,14.0,28.0,206.0,2014-12-05,Winter
Karnataka,Bangalore,13.0,30.0,97.0,2014-05-14,Summer
Karnataka,Bangalore,16.0,31.0,229.0,2014-05-16,Summer
Karnataka,Bangalore,13.0,29.0,133.0,2014-05-21,Summer
Karnataka,Bangalore,13.0,29.0,137.0,2014-05-23,Summer
Karnataka,Bangalore,13.0,28.0,182.0,2014-05-26,Summer
Karnataka,Bangalore,16.0,29.0,202.0,2014-05-28,Summer
Karnataka,Bangalore,14.0,30.0,144.0,2014-03-06,Summer
Karnataka,Bangalore,12.0,28.0,495.0,2014-07-06,Monsoon
Karnataka,Bangalore,14.0,30.0,236.0,2014-11-06,Winter
Karnataka,Bangalore,14.0,30.0,241.0,2014-06-13,Monsoon
Karnataka,Bangalore,14.0,30.0,207.0,2014-06-19,Monsoon
Karnataka,Bangalore,14.0,30.0,209.0,2014-06-21,Monsoon
Karnataka,Bangalore,13.0,30.0,189.0,2014-06-24,Monsoon
Karnataka,Bangalore,14.0,30.0,169.0,2014-06-26,Monsoon
Karnataka,Bangalore,13.0,29.0,231.0,2014-06-28,Monsoon
Karnataka,Bangalore,16.0,31.0,166.0,2014-01-07,Winter
Karnataka,Bangalore,14.0,30.0,147.0,2014-04-07,Summer
Karnataka,Bangalore,16.0,31.0,200.0,2014-08-07,Monsoon
Karnataka,Bangalore,16.0,30.0,149.0,2014-10-07,Monsoon
Karnataka,Bangalore,16.0,30.0,180.0,2014-07-14,Monsoon
Karnataka,Bangalore,14.0,30.0,188.0,2014-07-18,Monsoon
Karnataka,Bangalore,15.0,31.0,160.0,2014-07-21,Monsoon
Karnataka,Bangalore,14.0,29.0,386.0,2014-07-23,Monsoon
Karnataka,Bangalore,14.0,29.0,182.0,2014-07-25,Monsoon
Karnataka,Bangalore,15.0,30.0,156.0,2014-07-28,Monsoon
Karnataka,Bangalore,15.0,30.0,197.0,2014-01-08,Winter
Karnataka,Bangalore,13.0,30.0,153.0,2014-04-08,Summer
Karnataka,Bangalore,13.0,29.0,184.0,2014-06-08,Monsoon
Karnataka,Bangalore,15.0,27.0,174.0,2014-11-08,Winter
Karnataka,Bangalore,12.0,28.0,125.0,2014-08-13,Monsoon
Karnataka,Bangalore,14.0,30.0,131.0,2014-08-18,Monsoon
Karnataka,Bangalore,13.0,29.0,224.0,2014-08-20,Monsoon
Karnataka,Bangalore,13.0,28.0,151.0,2014-08-22,Monsoon
Karnataka,Bangalore,14.0,30.0,206.0,2014-08-25,Monsoon
Karnataka,Bangalore,16.0,31.0,166.0,2014-02-09,Winter
Karnataka,Bangalore,14.0,29.0,229.0,2014-04-09,Summer
Karnataka,Bangalore,13.0,31.0,210.0,2014-06-09,Monsoon
Karnataka,Bangalore,14.0,29.0,151.0,2014-10-09,Monsoon
Karnataka,Bangalore,16.0,31.0,347.0,2014-12-09,Winter
Karnataka,Bangalore,16.0,30.0,106.0,2014-09-16,Monsoon
Karnataka,Bangalore,14.0,29.0,132.0,2014-09-20,Monsoon
Karnataka,Bangalore,14.0,29.0,91.0,2014-09-23,Monsoon
Karnataka,Bangalore,15.0,32.0,191.0,2014-09-26,Monsoon
Karnataka,Bangalore,14.0,30.0,108.0,2014-09-30,Monsoon
Karnataka,Bangalore,15.0,31.0,229.0,2014-10-10,Monsoon
Karnataka,Bangalore,16.0,31.0,160.0,2014-10-14,Monsoon
Karnataka,Bangalore,14.0,30.0,440.0,2014-10-16,Monsoon
Karnataka,Bangalore,14.0,32.0,230.0,2014-10-18,Monsoon
Karnataka,Bangalore,19.0,33.0,384.0,2014-10-22,Monsoon
Karnataka,Bangalore,20.0,36.0,242.0,2014-10-23,Monsoon
Karnataka,Bangalore,12.0,43.0,233.0,2014-10-24,Monsoon
Karnataka,Bangalore,12.0,83.0,254.0,2014-10-25,Monsoon
Karnataka,Bangalore,16.0,33.0,280.0,2014-10-28,Monsoon
Karnataka,Bangalore,13.0,36.0,273.0,2014-10-30,Monsoon
Karnataka,Bangalore,14.0,62.0,222.0,2014-06-11,Monsoon
Karnataka,Bangalore,13.0,63.0,194.0,2014-11-11,Winter
Karnataka,Bangalore,13.0,81.0,281.0,2014-11-13,Winter
Karnataka,Bangalore,12.0,67.0,136.0,2014-11-18,Winter
Karnataka,Bangalore,15.0,46.0,150.0,2014-11-20,Winter
Karnataka,Bangalore,15.0,58.0,134.0,2014-11-22,Winter
Karnataka,Bangalore,13.0,51.0,191.0,2014-11-25,Winter
Karnataka,Bangalore,15.0,59.0,307.0,2014-11-27,Winter
Karnataka,Bangalore,15.0,59.0,902.0,2014-11-29,Winter
Karnataka,Bangalore,11.0,34.0,241.0,2014-02-12,Winter
Karnataka,Bangalore,13.0,33.0,291.0,2014-04-12,Summer
Karnataka,Bangalore,12.0,28.0,322.0,2014-06-12,Monsoon
Karnataka,Bangalore,14.0,30.0,177.0,2014-10-12,Monsoon
Karnataka,Bangalore,14.0,31.0,180.0,2014-12-12,Winter
Karnataka,Bangalore,10.0,29.0,159.0,2014-12-16,Winter
Karnataka,Bangalore,11.0,22.0,249.0,2014-12-18,Winter
Karnataka,Bangalore,10.0,25.0,246.0,2014-12-20,Winter
Karnataka,Bangalore,12.0,20.0,259.0,2014-12-23,Winter
Karnataka,Bangalore,12.0,22.0,284.0,2014-12-27,Winter
Karnataka,Bangalore,8.0,30.0,266.0,2014-12-31,Winter
Karnataka,Bangalore,13.0,29.0,113.0,2014-02-01,Winter
Karnataka,Bangalore,12.0,28.0,130.0,2014-06-01,Monsoon
Karnataka,Bangalore,14.0,30.0,103.0,2014-08-01,Monsoon
Karnataka,Bangalore,13.0,29.0,84.0,2014-01-16,Winter
Karnataka,Bangalore,14.0,29.0,71.0,2014-01-20,Winter
Karnataka,Bangalore,15.0,30.0,92.0,2014-01-23,Winter
Karnataka,Bangalore,15.0,29.0,89.0,2014-01-27,Winter
Karnataka,Bangalore,13.0,29.0,147.0,2014-01-30,Winter
Karnataka,Bangalore,13.0,30.0,139.0,2014-03-02,Summer
Karnataka,Bangalore,15.0,29.0,110.0,2014-06-02,Monsoon
Karnataka,Bangalore,12.0,29.0,39.0,2014-10-02,Monsoon
Karnataka,Bangalore,15.0,29.0,112.0,2014-02-13,Winter
Karnataka,Bangalore,13.0,28.0,94.0,2014-02-17,Winter
Karnataka,Bangalore,12.0,29.0,104.0,2014-02-20,Winter
Karnataka,Bangalore,13.0,29.0,93.0,2014-02-24,Winter
Karnataka,Bangalore,13.0,29.0,95.0,2014-03-03,Summer
Karnataka,Bangalore,13.0,28.0,84.0,2014-06-03,Monsoon
Karnataka,Bangalore,15.0,30.0,102.0,2014-10-03,Monsoon
Karnataka,Bangalore,15.0,29.0,112.0,2014-03-13,Summer
Karnataka,Bangalore,13.0,31.0,65.0,2014-03-17,Summer
Karnataka,Bangalore,16.0,33.0,71.0,2014-03-20,Summer
Karnataka,Bangalore,14.0,29.0,126.0,2014-03-24,Summer
Karnataka,Bangalore,19.0,34.0,96.0,2014-03-27,Summer
Karnataka,Bangalore,18.0,33.0,69.0,2014-03-04,Summer
Karnataka,Bangalore,15.0,29.0,89.0,2014-07-04,Monsoon
Karnataka,Bangalore,16.0,29.0,96.0,2014-10-04,Monsoon
Karnataka,Bangalore,16.0,31.0,84.0,2014-04-21,Summer
Karnataka,Bangalore,16.0,31.0,157.0,2014-04-23,Summer
Karnataka,Bangalore,13.0,29.0,158.0,2014-04-25,Summer
Karnataka,Bangalore,14.0,30.0,187.0,2014-04-28,Summer
Karnataka,Bangalore,14.0,30.0,147.0,2014-05-05,Summer
Karnataka,Bangalore,15.0,30.0,163.0,2014-07-05,Monsoon
Karnataka,Bangalore,14.0,29.0,117.0,2014-12-05,Winter
Karnataka,Bangalore,14.0,29.0,192.0,2014-05-14,Summer
Karnataka,Bangalore,15.0,29.0,114.0,2014-05-19,Summer
Karnataka,Bangalore,12.0,28.0,97.0,2014-05-22,Summer
Karnataka,Bangalore,15.0,29.0,109.0,2014-05-26,Summer
Karnataka,Bangalore,15.0,29.0,92.0,2014-05-28,Summer
Karnataka,Bangalore,14.0,30.0,139.0,2014-05-30,Summer
Karnataka,Bangalore,13.0,29.0,128.0,2014-03-06,Summer
Karnataka,Bangalore,14.0,30.0,80.0,2014-12-06,Winter
Karnataka,Bangalore,14.0,29.0,172.0,2014-06-17,Monsoon
Karnataka,Bangalore,14.0,30.0,139.0,2014-06-19,Monsoon
Karnataka,Bangalore,14.0,30.0,130.0,2014-06-21,Monsoon
Karnataka,Bangalore,13.0,29.0,83.0,2014-06-24,Monsoon
Karnataka,Bangalore,13.0,29.0,50.0,2014-06-26,Monsoon
Karnataka,Bangalore,12.0,27.0,37.0,2014-06-28,Monsoon
Karnataka,Bangalore,14.0,29.0,33.0,2014-02-07,Winter
Karnataka,Bangalore,14.0,28.0,60.0,2014-04-07,Summer
Karnataka,Bangalore,12.0,28.0,30.0,2014-07-07,Monsoon
Karnataka,Bangalore,12.0,27.0,62.0,2014-09-07,Monsoon
Karnataka,Bangalore,13.0,30.0,76.0,2014-07-14,Monsoon
Karnataka,Bangalore,12.0,28.0,35.0,2014-07-16,Monsoon
Karnataka,Bangalore,13.0,29.0,86.0,2014-07-18,Monsoon
Karnataka,Bangalore,13.0,29.0,49.0,2014-07-21,Monsoon
Karnataka,Bangalore,13.0,29.0,49.0,2014-07-23,Monsoon
Karnataka,Bangalore,10.0,28.0,48.0,2014-07-30,Monsoon
Karnataka,Bangalore,11.0,27.0,46.0,2014-04-08,Summer
Karnataka,Bangalore,14.0,28.0,52.0,2014-06-08,Monsoon
Karnataka,Bangalore,9.0,27.0,56.0,2014-11-08,Winter
Karnataka,Bangalore,13.0,29.0,49.0,2014-08-13,Monsoon
Karnataka,Bangalore,12.0,28.0,50.0,2014-08-18,Monsoon
Karnataka,Bangalore,12.0,27.0,54.0,2014-08-20,Monsoon
Karnataka,Bangalore,11.0,29.0,45.0,2014-08-22,Monsoon
Karnataka,Bangalore,11.0,28.0,47.0,2014-08-25,Monsoon
Karnataka,Bangalore,14.0,28.0,51.0,2014-02-09,Winter
Karnataka,Bangalore,12.0,28.0,41.0,2014-06-09,Monsoon
Karnataka,Bangalore,11.0,27.0,54.0,2014-09-09,Monsoon
Karnataka,Bangalore,11.0,28.0,51.0,2014-12-09,Winter
Karnataka,Bangalore,11.0,29.0,64.0,2014-09-16,Monsoon
Karnataka,Bangalore,11.0,27.0,49.0,2014-09-18,Monsoon
Karnataka,Bangalore,12.0,31.0,206.0,2014-09-20,Monsoon
Karnataka,Bangalore,11.0,26.0,75.0,2014-09-23,Monsoon
Karnataka,Bangalore,12.0,29.0,85.0,2014-10-10,Monsoon
Karnataka,Bangalore,10.0,28.0,83.0,2014-10-14,Monsoon
Karnataka,Bangalore,11.0,27.0,52.0,2014-10-16,Monsoon
Karnataka,Bangalore,16.0,33.0,128.0,2014-10-22,Monsoon
Karnataka,Bangalore,16.0,30.0,90.0,2014-10-23,Monsoon
Karnataka,Bangalore,13.0,30.0,157.0,2014-10-24,Monsoon
Karnataka,Bangalore,13.0,32.0,147.0,2014-10-25,Monsoon
Karnataka,Bangalore,13.0,29.0,100.0,2014-10-28,Monsoon
Karnataka,Bangalore,11.0,28.0,38.0,2014-10-30,Monsoon
Karnataka,Bangalore,11.0,48.0,146.0,2014-06-11,Monsoon
Karnataka,Bangalore,12.0,51.0,159.0,2014-11-11,Winter
Karnataka,Bangalore,11.0,48.0,102.0,2014-11-13,Winter
Karnataka,Bangalore,9.0,43.0,146.0,2014-11-15,Winter
Karnataka,Bangalore,10.0,39.0,155.0,2014-11-18,Winter
Karnataka,Bangalore,12.0,53.0,101.0,2014-11-20,Winter
Karnataka,Bangalore,13.0,50.0,146.0,2014-11-22,Winter
Karnataka,Bangalore,13.0,53.0,149.0,2014-11-25,Winter
Karnataka,Bangalore,12.0,47.0,134.0,2014-11-27,Winter
Karnataka,Bangalore,13.0,41.0,153.0,2014-11-29,Winter
Karnataka,Bangalore,11.0,34.0,145.0,2014-02-12,Winter
Karnataka,Bangalore,11.0,29.0,125.0,2014-04-12,Summer
Karnataka,Bangalore,11.0,29.0,95.0,2014-09-12,Monsoon
Karnataka,Bangalore,11.0,18.0,193.0,2014-12-16,Winter
Karnataka,Bangalore,10.0,20.0,149.0,2014-12-18,Winter
Karnataka,Bangalore,11.0,15.0,82.0,2014-12-20,Winter
Karnataka,Bangalore,10.0,17.0,90.0,2014-12-23,Winter
Karnataka,Bangalore,10.0,18.0,116.0,2014-12-27,Winter
Karnataka,Bangalore,7.0,23.0,144.0,2014-12-30,Winter
Karnataka,Bangalore,15.0,29.0,132.0,2014-01-01,Winter
Karnataka,Bangalore,15.0,30.0,124.0,2014-03-01,Summer
Karnataka,Bangalore,12.0,28.0,128.0,2014-06-01,Monsoon
Karnataka,Bangalore,15.0,29.0,125.0,2014-08-01,Monsoon
Karnataka,Bangalore,15.0,30.0,187.0,2014-01-17,Winter
Karnataka,Bangalore,14.0,30.0,100.0,2014-01-20,Winter
Karnataka,Bangalore,15.0,30.0,111.0,2014-01-22,Winter
Karnataka,Bangalore,16.0,30.0,129.0,2014-01-24,Winter
Karnataka,Bangalore,15.0,30.0,119.0,2014-01-27,Winter
Karnataka,Bangalore,13.0,29.0,144.0,2014-01-29,Winter
Karnataka,Bangalore,15.0,30.0,145.0,2014-01-31,Winter
Karnataka,Bangalore,17.0,29.0,151.0,2014-04-02,Summer
Karnataka,Bangalore,15.0,28.0,89.0,2014-06-02,Monsoon
Karnataka,Bangalore,13.0,28.0,55.0,2014-10-02,Monsoon
Karnataka,Bangalore,15.0,28.0,159.0,2014-12-02,Winter
Karnataka,Bangalore,15.0,29.0,170.0,2014-02-14,Winter
Karnataka,Bangalore,15.0,30.0,128.0,2014-02-17,Winter
Karnataka,Bangalore,15.0,28.0,152.0,2014-02-21,Winter
Karnataka,Bangalore,13.0,28.0,179.0,2014-02-24,Winter
Karnataka,Bangalore,13.0,29.0,123.0,2014-03-03,Summer
Karnataka,Bangalore,15.0,30.0,82.0,2014-04-03,Summer
Karnataka,Bangalore,14.0,30.0,106.0,2014-05-03,Summer
Karnataka,Bangalore,17.0,29.0,157.0,2014-10-03,Monsoon
Karnataka,Bangalore,16.0,30.0,145.0,2014-12-03,Winter
Karnataka,Bangalore,15.0,31.0,146.0,2014-03-13,Summer
Karnataka,Bangalore,14.0,29.0,131.0,2014-03-14,Summer
Karnataka,Bangalore,16.0,30.0,145.0,2014-03-17,Summer
Karnataka,Bangalore,16.0,30.0,136.0,2014-03-18,Summer
Karnataka,Bangalore,16.0,31.0,100.0,2014-03-19,Summer
Karnataka,Bangalore,17.0,32.0,138.0,2014-03-20,Summer
Karnataka,Bangalore,16.0,29.0,145.0,2014-03-24,Summer
Karnataka,Bangalore,14.0,29.0,148.0,2014-03-25,Summer
Karnataka,Bangalore,17.0,31.0,184.0,2014-03-26,Summer
Karnataka,Bangalore,17.0,32.0,145.0,2014-03-27,Summer
Karnataka,Bangalore,15.0,30.0,154.0,2014-10-04,Monsoon
Karnataka,Bangalore,17.0,31.0,168.0,2014-04-15,Summer
Karnataka,Bangalore,16.0,31.0,184.0,2014-04-21,Summer
Karnataka,Bangalore,17.0,31.0,139.0,2014-04-23,Summer
Karnataka,Bangalore,14.0,30.0,173.0,2014-04-25,Summer
Karnataka,Bangalore,15.0,29.0,175.0,2014-04-28,Summer
Karnataka,Bangalore,13.0,29.0,95.0,2014-06-05,Monsoon
Karnataka,Bangalore,14.0,30.0,63.0,2014-07-05,Monsoon
Karnataka,Bangalore,14.0,31.0,170.0,2014-05-13,Summer
Karnataka,Bangalore,15.0,29.0,107.0,2014-05-15,Summer
Karnataka,Bangalore,16.0,31.0,204.0,2014-05-17,Summer
Karnataka,Bangalore,13.0,29.0,147.0,2014-05-20,Summer
Karnataka,Bangalore,14.0,29.0,101.0,2014-05-22,Summer
Karnataka,Bangalore,15.0,30.0,166.0,2014-05-24,Summer
Karnataka,Bangalore,14.0,31.0,142.0,2014-05-27,Summer
Karnataka,Bangalore,15.0,30.0,119.0,2014-05-29,Summer
Karnataka,Bangalore,14.0,30.0,130.0,2014-05-30,Summer
Karnataka,Bangalore,14.0,30.0,129.0,2014-03-06,Summer
Karnataka,Bangalore,14.0,28.0,130.0,2014-11-06,Winter
Karnataka,Bangalore,12.0,28.0,119.0,2014-06-13,Monsoon
Karnataka,Bangalore,16.0,30.0,145.0,2014-06-17,Monsoon
Karnataka,Bangalore,13.0,29.0,135.0,2014-06-19,Monsoon
Karnataka,Bangalore,15.0,29.0,151.0,2014-06-21,Monsoon
Karnataka,Bangalore,13.0,30.0,166.0,2014-06-24,Monsoon
Karnataka,Bangalore,14.0,30.0,161.0,2014-06-26,Monsoon
Karnataka,Bangalore,12.0,30.0,110.0,2014-06-28,Monsoon
Karnataka,Bangalore,15.0,32.0,157.0,2014-01-07,Winter
Karnataka,Bangalore,16.0,30.0,138.0,2014-04-07,Summer
Karnataka,Bangalore,16.0,30.0,169.0,2014-08-07,Monsoon
Karnataka,Bangalore,14.0,31.0,175.0,2014-07-14,Monsoon
Karnataka,Bangalore,14.0,30.0,134.0,2014-07-17,Monsoon
Karnataka,Bangalore,15.0,30.0,152.0,2014-07-21,Monsoon
Karnataka,Bangalore,14.0,30.0,153.0,2014-07-23,Monsoon
Karnataka,Bangalore,15.0,30.0,77.0,2014-01-08,Winter
Karnataka,Bangalore,15.0,30.0,128.0,2014-11-08,Winter
Karnataka,Bangalore,16.0,31.0,135.0,2014-08-13,Monsoon
Karnataka,Bangalore,16.0,31.0,123.0,2014-08-20,Monsoon
Karnataka,Bangalore,16.0,31.0,127.0,2014-08-22,Monsoon
Karnataka,Bangalore,13.0,31.0,128.0,2014-08-28,Monsoon
Karnataka,Bangalore,17.0,31.0,143.0,2014-03-09,Summer
Karnataka,Bangalore,14.0,30.0,103.0,2014-05-09,Summer
Karnataka,Bangalore,14.0,30.0,96.0,2014-08-09,Monsoon
Karnataka,Bangalore,13.0,29.0,167.0,2014-11-09,Winter
Karnataka,Bangalore,14.0,29.0,133.0,2014-09-16,Monsoon
Karnataka,Bangalore,12.0,31.0,163.0,2014-09-18,Monsoon
Karnataka,Bangalore,13.0,28.0,106.0,2014-09-20,Monsoon
Karnataka,Bangalore,13.0,30.0,130.0,2014-09-23,Monsoon
Karnataka,Bangalore,13.0,30.0,150.0,2014-09-27,Monsoon
Karnataka,Bangalore,12.0,29.0,103.0,2014-09-29,Monsoon
Karnataka,Bangalore,14.0,29.0,127.0,2014-10-10,Monsoon
Karnataka,Bangalore,12.0,44.0,153.0,2014-10-14,Monsoon
Karnataka,Bangalore,33.0,33.0,90.0,2014-10-16,Monsoon
Karnataka,Bangalore,10.0,31.0,80.0,2014-10-18,Monsoon
Karnataka,Bangalore,11.0,30.0,54.0,2014-10-21,Monsoon
Karnataka,Bangalore,16.0,32.0,112.0,2014-10-22,Monsoon
Karnataka,Bangalore,14.0,33.0,109.0,2014-10-23,Monsoon
Karnataka,Bangalore,12.0,37.0,115.0,2014-10-24,Monsoon
Karnataka,Bangalore,14.0,70.0,113.0,2014-10-25,Monsoon
Karnataka,Bangalore,13.0,29.0,88.0,2014-10-28,Monsoon
Karnataka,Bangalore,11.0,31.0,96.0,2014-10-30,Monsoon
Karnataka,Bangalore,14.0,27.0,203.0,2014-06-11,Monsoon
Karnataka,Bangalore,13.0,51.0,138.0,2014-11-11,Winter
Karnataka,Bangalore,13.0,64.0,64.0,2014-11-13,Winter
Karnataka,Bangalore,11.0,48.0,55.0,2014-11-15,Winter
Karnataka,Bangalore,13.0,68.0,150.0,2014-11-18,Winter
Karnataka,Bangalore,15.0,54.0,128.0,2014-11-20,Winter
Karnataka,Bangalore,15.0,53.0,191.0,2014-11-22,Winter
Karnataka,Bangalore,15.0,65.0,136.0,2014-11-25,Winter
Karnataka,Bangalore,14.0,55.0,171.0,2014-11-27,Winter
Karnataka,Bangalore,15.0,47.0,159.0,2014-11-29,Winter
Karnataka,Bangalore,11.0,31.0,135.0,2014-09-12,Monsoon
Karnataka,Bangalore,11.0,27.0,121.0,2014-11-12,Winter
Karnataka,Bangalore,10.0,14.0,187.0,2014-12-16,Winter
Karnataka,Bangalore,11.0,20.0,85.0,2014-12-18,Winter
Karnataka,Bangalore,11.0,18.0,77.0,2014-12-20,Winter
Karnataka,Bangalore,10.0,23.0,124.0,2014-12-23,Winter
Karnataka,Bangalore,11.0,23.0,161.0,2014-12-27,Winter
Karnataka,Bangalore,7.0,28.0,120.0,2014-12-30,Winter
Karnataka,Bangalore,13.0,29.0,117.0,2014-01-01,Winter
Karnataka,Bangalore,13.0,29.0,119.0,2014-03-01,Summer
