country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","17-01-2026 18:00:00",14.475800,75.905200,SO2,1,6,3
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","17-01-2026 18:00:00",15.3714823,75.1160168,PM10,61,66,63
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","17-01-2026 18:00:00",17.336318,76.847397,PM10,16,69,48
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","17-01-2026 18:00:00",15.347630,76.181767,PM10,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","17-01-2026 18:00:00",12.415911,75.735050,PM2.5,35,74,52
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","17-01-2026 18:00:00",12.415911,75.735050,SO2,7,7,7
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","17-01-2026 18:00:00",34.031606,75.009712,NO2,NA,NA,NA
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","17-01-2026 18:00:00",34.06313,74.96017,SO2,1,3,2
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","17-01-2026 18:00:00",34.066206,74.819820,CO,10,18,15
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","17-01-2026 18:00:00",34.066206,74.819820,OZONE,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","17-01-2026 18:00:00",16.172806,75.659694,NH3,1,2,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","17-01-2026 18:00:00",16.172806,75.659694,CO,8,38,21
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","17-01-2026 18:00:00",16.172806,75.659694,OZONE,12,12,12
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","17-01-2026 18:00:00",15.888653,74.541751,CO,1,3,2
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","17-01-2026 18:00:00",28.52123,76.37138,PM2.5,NA,NA,NA
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","17-01-2026 18:00:00",28.52123,76.37138,CO,12,36,25
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","17-01-2026 18:00:00",29.536400,75.015800,PM10,82,120,105
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","17-01-2026 18:00:00",29.536400,75.015800,NO2,14,24,19
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","17-01-2026 18:00:00",29.536400,75.015800,NH3,11,16,14
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","17-01-2026 18:00:00",29.536400,75.015800,SO2,5,19,13
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","17-01-2026 18:00:00",30.943887,76.801991,NO2,1,32,16
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","17-01-2026 18:00:00",12.917348,77.622813,PM10,92,176,119
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","17-01-2026 18:00:00",12.917348,77.622813,SO2,7,10,8
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","17-01-2026 18:00:00",13.428828,77.731418,NO2,16,81,39
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","17-01-2026 18:00:00",13.428828,77.731418,NH3,4,8,6
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","17-01-2026 18:00:00",13.428828,77.731418,SO2,37,66,46
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","17-01-2026 18:00:00",13.328028,75.797056,NH3,3,3,3
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","17-01-2026 18:00:00",13.328028,75.797056,CO,11,11,11
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","17-01-2026 18:00:00",28.060249,76.113115,NO2,58,86,72
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","17-01-2026 18:00:00",28.060249,76.113115,CO,19,42,30
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","17-01-2026 18:00:00",28.1485564,77.3320667,NH3,9,9,9
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","17-01-2026 18:00:00",28.3153,76.9143,PM10,29,252,98
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","17-01-2026 18:00:00",28.3153,76.9143,NH3,5,29,12
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","17-01-2026 18:00:00",29.432304,76.972765,NH3,2,3,2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","17-01-2026 18:00:00",12.938539,77.590100,NH3,3,6,4
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","17-01-2026 18:00:00",12.920984,77.584908,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","17-01-2026 18:00:00",12.920984,77.584908,OZONE,18,74,41
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","17-01-2026 18:00:00",12.7816279,77.6299145,PM2.5,40,69,57
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","17-01-2026 18:00:00",13.0270199,77.494094,NO2,21,29,25
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","17-01-2026 18:00:00",13.0270199,77.494094,NH3,3,4,4
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","17-01-2026 18:00:00",12.9352049,77.6814488,PM2.5,65,303,161
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","17-01-2026 18:00:00",12.9352049,77.6814488,NO2,10,30,20
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","17-01-2026 18:00:00",12.951913,77.539784,NO2,8,29,17
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","17-01-2026 18:00:00",12.951913,77.539784,NH3,2,2,2
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","17-01-2026 18:00:00",12.951913,77.539784,OZONE,12,24,22
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","17-01-2026 18:00:00",12.938539,77.590100,NO2,18,86,40
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","17-01-2026 18:00:00",27.9002,76.9938,OZONE,23,32,29
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","17-01-2026 18:00:00",23.233584,77.400574,OZONE,13,202,169
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","17-01-2026 18:00:00",23.81748678,79.446246,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","17-01-2026 18:00:00",22.9682591,76.064118,PM2.5,53,143,71
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","17-01-2026 18:00:00",26.203442,78.193251,PM10,72,211,126
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","17-01-2026 18:00:00",26.259242,78.216432,SO2,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","17-01-2026 18:00:00",26.259242,78.216432,CO,20,36,26
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","17-01-2026 18:00:00",26.200388,78.147714,PM2.5,75,388,192
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","17-01-2026 18:00:00",26.200388,78.147714,NO2,46,140,81
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","17-01-2026 18:00:00",26.200388,78.147714,CO,4,165,36
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","17-01-2026 18:00:00",22.4310,75.5213,PM2.5,32,217,101
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","17-01-2026 18:00:00",22.4310,75.5213,SO2,18,35,24
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","17-01-2026 18:00:00",22.6780,75.8559,CO,8,47,10
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","17-01-2026 18:00:00",22.6780,75.8559,OZONE,7,24,8
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","17-01-2026 18:00:00",22.7084,75.8815,PM10,31,125,81
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","17-01-2026 18:00:00",22.7084,75.8815,CO,22,101,34
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","17-01-2026 18:00:00",22.7084,75.8815,OZONE,6,48,18
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","17-01-2026 18:00:00",23.163174,79.973061,PM10,33,77,49
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","17-01-2026 18:00:00",23.163174,79.973061,NH3,1,2,1
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","17-01-2026 18:00:00",23.163174,79.973061,CO,15,47,22
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","17-01-2026 18:00:00",23.142888,79.916147,NO2,20,118,42
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","17-01-2026 18:00:00",23.168606,79.932247,NH3,1,30,3
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","17-01-2026 18:00:00",23.218135,79.957770,PM10,30,149,85
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","17-01-2026 18:00:00",23.218135,79.957770,NO2,9,118,38
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","17-01-2026 18:00:00",23.218135,79.957770,NH3,3,6,5
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","17-01-2026 18:00:00",23.50016,80.23284,NH3,3,5,4
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","17-01-2026 18:00:00",23.50016,80.23284,CO,5,140,20
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","17-01-2026 18:00:00",23.108440,77.511428,PM2.5,76,500,309
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","17-01-2026 18:00:00",23.108440,77.511428,NO2,119,203,158
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","17-01-2026 18:00:00",24.108970,82.645580,NH3,1,1,1
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","17-01-2026 18:00:00",24.108970,82.645580,OZONE,7,44,36
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","17-01-2026 18:00:00",19.10122,74.73339,NO2,18,26,22
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","17-01-2026 18:00:00",20.719516,77.000253,NO2,13,97,39
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","17-01-2026 18:00:00",20.9402359,77.7895248,PM2.5,49,96,65
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","17-01-2026 18:00:00",20.9402359,77.7895248,PM10,70,104,86
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","17-01-2026 18:00:00",20.9402359,77.7895248,NO2,13,48,22
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","17-01-2026 18:00:00",20.9402359,77.7895248,NH3,4,5,4
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","17-01-2026 18:00:00",20.9402359,77.7895248,SO2,26,41,31
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","17-01-2026 18:00:00",16.802639,75.722694,CO,12,32,21
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","17-01-2026 18:00:00",16.7602,77.1428,PM2.5,80,148,105
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","17-01-2026 18:00:00",16.7602,77.1428,SO2,4,15,10
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","17-01-2026 18:00:00",16.7602,77.1428,OZONE,17,19,19
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","17-01-2026 18:00:00",10.073232,76.302765,SO2,NA,NA,NA
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","17-01-2026 18:00:00",10.073232,76.302765,CO,61,86,74
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","17-01-2026 18:00:00",8.8787,76.6073,CO,14,17,15
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","17-01-2026 18:00:00",8.563700,76.886500,PM2.5,54,208,126
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","17-01-2026 18:00:00",19.0243902,73.0406721,PM10,108,199,135
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","17-01-2026 18:00:00",19.309073,73.057223,NO2,14,41,29
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","17-01-2026 18:00:00",19.309073,73.057223,NH3,3,8,5
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","17-01-2026 18:00:00",19.786089,72.757971,SO2,7,15,10
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","17-01-2026 18:00:00",19.786089,72.757971,OZONE,1,63,45
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","17-01-2026 18:00:00",19.962900,79.298714,CO,34,59,44
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","17-01-2026 18:00:00",19.9775302,79.2337086,PM2.5,26,305,151
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","17-01-2026 18:00:00",22.624758,75.675238,NH3,2,3,3
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","17-01-2026 18:00:00",23.8640158,78.80289321,PM2.5,11,171,61
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","17-01-2026 18:00:00",23.8640158,78.80289321,PM10,41,383,112
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","17-01-2026 18:00:00",23.8640158,78.80289321,SO2,5,9,6
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","17-01-2026 18:00:00",24.58434363,80.8549414,PM10,69,71,70
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","17-01-2026 18:00:00",8.5149093,76.9435879,OZONE,10,36,18
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","17-01-2026 18:00:00",23.264759,77.381568,NO2,21,80,43
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","17-01-2026 18:00:00",23.264759,77.381568,OZONE,5,84,73
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","17-01-2026 18:00:00",23.210494,77.425409,NO2,29,114,63
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","17-01-2026 18:00:00",23.210494,77.425409,NH3,5,11,7
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","17-01-2026 18:00:00",19.875620,75.387310,NH3,1,3,2
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","17-01-2026 18:00:00",19.875620,75.387310,CO,8,14,10
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","17-01-2026 18:00:00",19.875620,75.387310,OZONE,6,86,71
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","17-01-2026 18:00:00",19.863756,75.321188,NO2,13,107,43
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","17-01-2026 18:00:00",19.863756,75.321188,SO2,15,30,24
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","17-01-2026 18:00:00",19.053536,72.84643,PM2.5,59,174,120
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","17-01-2026 18:00:00",19.053536,72.84643,PM10,58,151,113
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","17-01-2026 18:00:00",19.065931,72.862131,NH3,4,9,6
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","17-01-2026 18:00:00",19.23241,72.86895,NO2,43,132,69
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","17-01-2026 18:00:00",19.23241,72.86895,NH3,3,8,5
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","17-01-2026 18:00:00",19.23241,72.86895,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","17-01-2026 18:00:00",19.2243333,72.8658113,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","17-01-2026 18:00:00",19.2243333,72.8658113,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","17-01-2026 18:00:00",18.9767,72.8380,NO2,32,120,60
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","17-01-2026 18:00:00",19.083694,72.920967,PM2.5,34,100,75
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","17-01-2026 18:00:00",19.205800,72.868200,PM10,39,145,99
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","17-01-2026 18:00:00",19.215859,72.831718,OZONE,1,60,54
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","17-01-2026 18:00:00",19.0632143,72.8456324,PM2.5,64,137,103
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","17-01-2026 18:00:00",19.1653323,72.922099,NO2,15,36,23
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","17-01-2026 18:00:00",19.1653323,72.922099,NH3,9,12,11
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","17-01-2026 18:00:00",19.1653323,72.922099,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","17-01-2026 18:00:00",18.897756,72.813320,OZONE,22,77,65
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","17-01-2026 18:00:00",19.000084,72.856730,PM2.5,54,143,97
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","17-01-2026 18:00:00",19.000084,72.856730,SO2,1,14,4
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","17-01-2026 18:00:00",19.000084,72.856730,CO,12,74,24
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","17-01-2026 18:00:00",19.000083,72.813993,CO,2,74,46
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","17-01-2026 18:00:00",19.047000,72.874600,NO2,1,6,1
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","17-01-2026 18:00:00",19.047000,72.874600,NH3,6,7,6
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","17-01-2026 18:00:00",19.047000,72.874600,CO,12,19,13
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","17-01-2026 18:00:00",19.047000,72.874600,OZONE,2,15,14
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","17-01-2026 18:00:00",19.0863,72.8888,OZONE,27,29,28
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","17-01-2026 18:00:00",19.19709,72.82204,PM10,62,141,109
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","17-01-2026 18:00:00",18.96702,72.84214,NO2,33,113,69
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","17-01-2026 18:00:00",18.96702,72.84214,SO2,8,13,10
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","17-01-2026 18:00:00",19.1750,72.9419,PM2.5,37,294,113
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","17-01-2026 18:00:00",19.1750,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","17-01-2026 18:00:00",19.11074,72.86084,PM10,78,120,110
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","17-01-2026 18:00:00",19.10078,72.87462,PM2.5,56,160,106
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","17-01-2026 18:00:00",19.10078,72.87462,OZONE,7,8,7
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","17-01-2026 18:00:00",19.04946,72.9230,PM2.5,38,170,103
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","17-01-2026 18:00:00",19.04946,72.9230,PM10,81,154,123
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","17-01-2026 18:00:00",16.6870449,74.2505872,SO2,3,6,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","17-01-2026 18:00:00",18.1023399,73.4783687,NH3,2,13,5
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","17-01-2026 18:00:00",20.555712,74.529236,PM2.5,51,304,137
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","17-01-2026 18:00:00",20.555712,74.529236,OZONE,25,87,77
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","17-01-2026 18:00:00",21.121801,79.04952,PM10,98,140,120
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","17-01-2026 18:00:00",21.121801,79.04952,NH3,3,32,8
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","17-01-2026 18:00:00",21.14472,79.107595,PM2.5,94,309,179
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","17-01-2026 18:00:00",21.14472,79.107595,PM10,102,221,146
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","17-01-2026 18:00:00",21.143383,79.048912,OZONE,4,77,55
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","17-01-2026 18:00:00",21.001264,75.565602,OZONE,16,88,76
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","17-01-2026 18:00:00",19.25292,73.142019,CO,79,102,86
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","17-01-2026 18:00:00",21.001264,75.565602,PM2.5,55,210,106
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","17-01-2026 18:00:00",18.536457,73.805454,CO,16,43,26
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","17-01-2026 18:00:00",18.530085,73.849598,PM2.5,36,231,105
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","17-01-2026 18:00:00",18.530085,73.849598,CO,46,116,62
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","17-01-2026 18:00:00",18.530085,73.849598,OZONE,10,93,68
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","17-01-2026 18:00:00",18.547056,73.826908,PM2.5,29,90,65
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","17-01-2026 18:00:00",18.664282,73.763966,PM2.5,31,96,67
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","17-01-2026 18:00:00",18.664282,73.763966,NO2,10,118,57
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","17-01-2026 18:00:00"," 16.5038",74.3623,PM2.5,53,171,100
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","17-01-2026 18:00:00"," 16.5038",74.3623,NO2,14,112,41
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","17-01-2026 18:00:00",19.090337,73.014232,NH3,4,5,4
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","17-01-2026 18:00:00",19.1135051,73.008978,PM10,67,183,132
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","17-01-2026 18:00:00",19.1135051,73.008978,NO2,34,37,35
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","17-01-2026 18:00:00",19.008751,73.016620,PM2.5,48,317,165
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","17-01-2026 18:00:00",19.008751,73.016620,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","17-01-2026 18:00:00",19.008751,73.016620,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","17-01-2026 18:00:00",19.0575752,73.0151367,PM2.5,45,210,115
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","17-01-2026 18:00:00",19.02579,73.10297,NO2,15,62,40
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","17-01-2026 18:00:00",19.02579,73.10297,SO2,3,13,7
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","17-01-2026 18:00:00",19.235581,73.159121,OZONE,7,80,60
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","17-01-2026 18:00:00",19.4458210,72.7988231,NH3,3,5,4
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","17-01-2026 18:00:00",19.4458210,72.7988231,OZONE,1,53,36
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","17-01-2026 18:00:00",23.7176342,92.7192841,PM2.5,54,61,57
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","17-01-2026 18:00:00",25.6635413,94.0989878,PM2.5,1,127,38
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","17-01-2026 18:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","17-01-2026 18:00:00",20.832874,85.104082,PM10,109,310,144
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","17-01-2026 18:00:00",21.51161,86.89088,CO,26,72,33
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","17-01-2026 18:00:00",22.1166054,85.3945546,NO2,24,75,43
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","17-01-2026 18:00:00",22.1166054,85.3945546,CO,28,84,50
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","17-01-2026 18:00:00",21.941841,86.728318,PM2.5,125,299,195
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","17-01-2026 18:00:00",21.941841,86.728318,PM10,92,153,125
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","17-01-2026 18:00:00",21.941841,86.728318,NH3,1,5,3
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","17-01-2026 18:00:00",20.240790,85.836784,PM2.5,95,313,208
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","17-01-2026 18:00:00"," 16.5038",74.3623,OZONE,3,84,74
